Timestamp,VehicleID,Gear,EngineRPM,EngineTemp,OilPressure,Vibration
1/3/2024 0:57,VH_16,2,1414,88.4,44.7,1
1/3/2024 0:58,VH_8,4,2600,92.6,47.8,1.08
1/3/2024 0:59,VH_1,3,1985,88.8,42.4,1.06
1/3/2024 1:00,VH_44,5,2298,118.7,47.8,0.92
1/3/2024 1:01,VH_5,3,2132,93.8,44.9,0.83
1/3/2024 1:02,VH_3,2,1813,91.5,40.8,1.08
1/3/2024 1:03,VH_1,4,1878,94.3,41.2,1.07
1/3/2024 1:04,VH_4,1,1919,85.6,51.2,1.06
1/3/2024 1:05,VH_40,4,2525,99.3,40,1.02
1/3/2024 1:06,VH_35,2,2155,93.6,39.2,1.07
1/3/2024 1:07,VH_32,1,2043,93.2,46.7,1.18
1/3/2024 1:08,VH_42,3,1919,83.8,44.8,1.06
1/3/2024 1:09,VH_34,5,2558,74.4,38.4,1.02
1/3/2024 1:10,VH_43,5,2639,85,42.4,0.89
1/3/2024 1:11,VH_25,4,2555,92.8,40.9,1.28
1/3/2024 1:12,VH_10,3,2347,85.6,41.8,0.78
1/3/2024 1:13,VH_21,2,2286,92.9,57.6,0.96
1/3/2024 1:14,VH_46,5,1835,87.7,43.5,0.9
1/3/2024 1:15,VH_39,3,2126,94.3,40.6,0.63
1/3/2024 1:16,VH_27,4,1994,80.2,55.1,1.07
1/3/2024 1:17,VH_27,1,1652,91.9,49.4,0.96
1/3/2024 1:18,VH_2,4,2517,83.6,48.6,1.01
1/3/2024 1:19,VH_41,4,1991,74.6,40.8,0.96
1/3/2024 1:20,VH_48,3,2558,88.3,51,1.15
1/3/2024 1:21,VH_13,5,2464,105.4,49.1,1.18
1/3/2024 1:22,VH_9,3,2367,75.4,45.7,0.78
1/3/2024 1:23,VH_36,1,2383,91.2,36.4,1.35
1/3/2024 1:24,VH_22,3,2015,98,44.9,0.95
1/3/2024 1:25,VH_42,2,2757,113,53.6,1.12
1/3/2024 1:26,VH_26,4,2212,85.1,46.1,1.04
1/3/2024 1:27,VH_12,5,2290,83.7,43.1,1.02
1/3/2024 1:28,VH_17,1,2005,78.3,43.9,1.11
1/3/2024 1:29,VH_14,4,1920,101.4,44.2,1.26
1/3/2024 1:30,VH_14,3,2343,81.3,41,1.16
1/3/2024 1:31,VH_34,2,2265,86.3,44.8,0.95
1/3/2024 1:32,VH_20,3,1963,71.5,52.2,0.98
1/3/2024 1:33,VH_11,4,1768,98.8,51.6,0.89
1/3/2024 1:34,VH_16,1,1819,101.6,41.2,1.14
1/3/2024 1:35,VH_31,5,2558,98.5,51.4,1.12
1/3/2024 1:36,VH_6,4,2016,73.9,48.8,0.93
1/3/2024 1:37,VH_19,1,2098,96.1,48.2,1.27
1/3/2024 1:38,VH_37,4,2635,73.3,47.2,1.21
1/3/2024 1:39,VH_4,2,1863,90.6,40.3,1.36
1/3/2024 1:40,VH_47,3,1981,92.1,43,0.84
1/3/2024 1:41,VH_4,5,1969,93.1,49.2,0.98
1/3/2024 1:42,VH_20,1,2685,95.3,39,0.96
1/3/2024 1:43,VH_10,5,2798,89.9,39.8,1.52
1/3/2024 1:44,VH_24,5,2425,70.4,46.5,1
1/3/2024 1:45,VH_35,5,2435,95.4,41.1,1.25
1/3/2024 1:46,VH_26,1,2025,91,49.1,1.21
1/3/2024 1:47,VH_37,1,2784,81,41.2,0.98
1/3/2024 1:48,VH_38,5,2280,74.3,46.2,1.01
1/3/2024 1:49,VH_21,3,2455,105.4,46.6,1.1
1/3/2024 1:50,VH_40,4,2168,102.3,42.6,1.25
1/3/2024 1:51,VH_39,5,2119,97.1,43.8,0.97
1/3/2024 1:52,VH_21,2,2698,83.2,41.6,0.9
1/3/2024 1:53,VH_10,5,2361,64.8,44.9,1.19
1/3/2024 1:54,VH_38,1,2635,97.6,40.2,0.77
1/3/2024 1:55,VH_46,4,2276,93.7,43.9,1.05
1/3/2024 1:56,VH_4,2,1945,86.3,48.7,1.21
1/3/2024 1:57,VH_45,4,2024,101.2,39.3,1.09
1/3/2024 1:58,VH_20,4,2230,98.5,42.6,0.89
1/3/2024 1:59,VH_17,2,2012,91.8,47.6,0.8
1/3/2024 2:00,VH_7,5,1867,90.4,34.6,1.24
1/3/2024 2:01,VH_4,5,2560,90.5,54.3,0.96
1/3/2024 2:02,VH_29,5,2036,96.8,50.2,0.82
1/3/2024 2:03,VH_14,3,2241,81.4,37.3,1.23
1/3/2024 2:04,VH_3,5,2288,94.3,34.5,1.16
1/3/2024 2:05,VH_24,2,2023,80.8,45.1,0.79
1/3/2024 2:06,VH_37,3,2635,103.4,39.4,1.5
1/3/2024 2:07,VH_16,5,1864,95.3,49.8,0.89
1/3/2024 2:08,VH_4,3,2278,83.1,47,1.16
1/3/2024 2:09,VH_24,2,2273,90.8,45.6,1.4
1/3/2024 2:10,VH_34,5,2183,81.5,42.1,1.18
1/3/2024 2:11,VH_30,1,1810,105,53,1.05
1/3/2024 2:12,VH_18,2,2461,106.2,48.8,0.71
1/3/2024 2:13,VH_19,4,2423,97,48,1.41
1/3/2024 2:14,VH_31,4,1997,105.6,51,1.17
1/3/2024 2:15,VH_19,2,2412,91.5,39.9,0.72
1/3/2024 2:16,VH_49,4,2312,97.6,51.4,1.31
1/3/2024 2:17,VH_46,2,1815,102.2,43.7,1.01
1/3/2024 2:18,VH_19,1,1943,89.9,46.7,0.94
1/3/2024 2:19,VH_22,2,2541,90.7,44.2,0.89
1/3/2024 2:20,VH_24,5,2292,99.3,35.6,1.03
1/3/2024 2:21,VH_45,5,2030,96.5,49.8,1.16
1/3/2024 2:22,VH_12,3,1942,82.4,35.9,0.9
1/3/2024 2:23,VH_30,4,2045,68.1,40.2,1.03
1/3/2024 2:24,VH_38,4,2066,88.2,42.7,1.68
1/3/2024 2:25,VH_31,2,1946,69,35.2,1.1
1/3/2024 2:26,VH_36,4,1677,80.1,39.5,1.19
1/3/2024 2:27,VH_19,5,2542,81.3,46.2,0.81
1/3/2024 2:28,VH_48,1,2491,84.3,43.3,0.73
1/3/2024 2:29,VH_45,2,1818,98.2,43.7,1.29
1/3/2024 2:30,VH_36,4,2240,100.4,40.4,1.24
1/3/2024 2:31,VH_30,5,1929,95.1,45.2,1.34
1/3/2024 2:32,VH_49,3,2121,96.3,43.4,0.98
1/3/2024 2:33,VH_33,4,2096,96.6,36.8,1.25
1/3/2024 2:34,VH_18,1,2071,65,44,0.49
1/3/2024 2:35,VH_49,1,2800,90.1,38.8,1.11
1/3/2024 2:36,VH_28,4,2067,72,49.5,1.21
1/3/2024 2:37,VH_47,4,1957,95.1,43,0.86
1/3/2024 2:38,VH_11,5,1971,69.1,57.6,1.21
1/3/2024 2:39,VH_45,4,2513,88.2,49.8,0.96
1/3/2024 2:40,VH_33,3,1704,95.5,44.3,0.98
1/3/2024 2:41,VH_17,5,1971,78.8,47.9,0.95
1/3/2024 2:42,VH_6,2,2634,99.6,34.6,1.32
1/3/2024 2:43,VH_4,3,2273,95.1,49.8,0.91
1/3/2024 2:44,VH_20,5,2257,93.8,40.9,0.88
1/3/2024 2:45,VH_48,5,2839,97,45.4,0.83
1/3/2024 2:46,VH_47,1,2273,86.4,41.4,0.93
1/3/2024 2:47,VH_27,5,1987,91.5,41.9,1.04
1/3/2024 2:48,VH_15,3,2115,90.1,44.1,1.13
1/3/2024 2:49,VH_6,4,1859,89.9,45.4,0.85
1/3/2024 2:50,VH_47,3,2576,83.3,44.9,1.07
1/3/2024 2:51,VH_14,2,2372,77.6,45,1.12
1/3/2024 2:52,VH_11,5,2537,86.6,36.9,0.81
1/3/2024 2:53,VH_39,5,2563,86.1,56.7,1.01
1/3/2024 2:54,VH_9,5,2075,82.6,46.2,0.98
1/3/2024 2:55,VH_26,5,1916,98.5,47.2,1.01
1/3/2024 2:56,VH_16,1,2184,78.3,43.3,0.89
1/3/2024 2:57,VH_5,1,1938,88.3,40.6,0.97
1/3/2024 2:58,VH_10,4,2249,101.7,45.8,1.01
1/3/2024 2:59,VH_50,5,2539,99.1,46.4,1.37
1/3/2024 3:00,VH_3,2,2149,102.2,51.5,1.01
1/3/2024 3:01,VH_13,4,2244,84.1,55.4,1.27
1/3/2024 3:02,VH_43,5,2171,97.8,52.4,1.28
1/3/2024 3:03,VH_49,1,2440,79.4,36.2,0.74
1/3/2024 3:04,VH_30,2,1999,87.2,42.7,0.94
1/3/2024 3:05,VH_45,4,1541,88.2,46.7,1.28
1/3/2024 3:06,VH_6,2,2341,84.2,43,1.04
1/3/2024 3:07,VH_17,5,2496,86.4,44.8,0.98
1/3/2024 3:08,VH_45,3,2333,85.1,34.3,1.15
1/3/2024 3:09,VH_19,2,2007,80.2,49.6,1.21
1/3/2024 3:10,VH_42,2,1859,98.6,35.6,0.99
1/3/2024 3:11,VH_35,1,2348,88.2,37.1,0.94
1/3/2024 3:12,VH_46,5,2242,92,39.9,0.53
1/3/2024 3:13,VH_26,2,2162,91.6,44.5,1.01
1/3/2024 3:14,VH_5,5,2746,90.5,36.9,0.92
1/3/2024 3:15,VH_29,1,1915,90.9,39.7,0.8
1/3/2024 3:16,VH_37,5,2732,86.9,50.7,0.96
1/3/2024 3:17,VH_20,1,2209,104.2,44.4,0.92
1/3/2024 3:18,VH_49,1,1649,97.6,47.2,1.03
1/3/2024 3:19,VH_21,4,2146,90.2,38.8,0.94
1/3/2024 3:20,VH_10,5,2487,85.5,44.7,1.09
1/3/2024 3:21,VH_5,3,2090,88.8,44.3,1.03
1/3/2024 3:22,VH_36,4,1757,94.2,41,1.25
1/3/2024 3:23,VH_6,1,2150,105,44.7,0.89
1/3/2024 3:24,VH_26,3,1942,76.3,35.5,1.36
1/3/2024 3:25,VH_4,2,2347,96.6,47.2,1.21
1/3/2024 3:26,VH_39,2,2432,101.3,43,1.3
1/3/2024 3:27,VH_39,4,1883,75.1,43.7,1.05
1/3/2024 3:28,VH_50,3,1988,88.2,49.3,0.94
1/3/2024 3:29,VH_35,5,2426,79.4,47.2,0.89
1/3/2024 3:30,VH_1,3,1942,94.3,43.4,1.35
1/3/2024 3:31,VH_24,4,1875,86.4,39.4,1.22
1/3/2024 3:32,VH_36,5,1846,88.7,51.6,0.8
1/3/2024 3:33,VH_6,5,2305,85.9,38.3,1.2
1/3/2024 3:34,VH_41,2,2292,97.2,48.1,0.83
1/3/2024 3:35,VH_46,3,1994,92.3,37,1.06
1/3/2024 3:36,VH_44,5,2201,92.3,49.6,1.17
1/3/2024 3:37,VH_31,4,2658,91.6,50.1,1.29
1/3/2024 3:38,VH_20,2,1907,95.7,35.4,1.05
1/3/2024 3:39,VH_24,5,1614,87.4,47.2,0.97
1/3/2024 3:40,VH_25,3,2336,107,46.8,1.01
1/3/2024 3:41,VH_36,2,2166,77.7,48.5,1.21
1/3/2024 3:42,VH_21,3,1986,72.7,46.8,1.16
1/3/2024 3:43,VH_30,3,2395,71.9,40.2,1
1/3/2024 3:44,VH_24,3,2451,69.2,43.9,0.63
1/3/2024 3:45,VH_44,2,1537,96.7,53.3,0.51
1/3/2024 3:46,VH_42,5,2004,95.5,39.5,1.05
1/3/2024 3:47,VH_30,1,2895,102.1,46.6,0.76
1/3/2024 3:48,VH_22,5,2375,79.4,50.8,0.89
1/3/2024 3:49,VH_28,2,2402,97.5,40,0.95
1/3/2024 3:50,VH_7,1,2551,90.6,37.9,1.42
1/3/2024 3:51,VH_35,1,2205,91.7,38.7,1.02
1/3/2024 3:52,VH_28,1,2439,96.3,47,1.14
1/3/2024 3:53,VH_14,4,2415,82.4,38.6,1.1
1/3/2024 3:54,VH_10,2,2361,115.9,44.3,0.52
1/3/2024 3:55,VH_16,4,2103,103.3,51.9,0.92
1/3/2024 3:56,VH_16,1,2251,84.7,44.7,0.76
1/3/2024 3:57,VH_31,4,2023,79.1,41.1,1.35
1/3/2024 3:58,VH_42,4,2203,89.1,45.6,0.64
1/3/2024 3:59,VH_25,2,1849,91.8,44.7,0.92
1/3/2024 4:00,VH_13,3,1962,100.7,47.3,0.95
1/3/2024 4:01,VH_6,4,2115,78.3,53.1,0.8
1/3/2024 4:02,VH_44,4,1916,92.9,47,1.02
1/3/2024 4:03,VH_9,1,2048,74.7,55.2,0.99
1/3/2024 4:04,VH_45,1,2150,94.4,47.3,1.03
1/3/2024 4:05,VH_36,1,2320,88.9,41.2,1.1
1/3/2024 4:06,VH_43,5,2484,109.4,56.4,1.05
1/3/2024 4:07,VH_20,4,2060,74.5,44.4,1.08
1/3/2024 4:08,VH_18,1,2600,103.7,39.7,1.22
1/3/2024 4:09,VH_43,2,2481,73,56.6,0.67
1/3/2024 4:10,VH_21,5,2351,76.7,41.3,1.14
1/3/2024 4:11,VH_4,3,2246,73.2,41.1,0.79
1/3/2024 4:12,VH_50,4,2295,92.5,42.2,0.87
1/3/2024 4:13,VH_33,4,2556,78.3,45.8,1.02
1/3/2024 4:14,VH_27,2,2567,76.5,49.7,1.08
1/3/2024 4:15,VH_7,3,2600,92,31.8,1.11
1/3/2024 4:16,VH_6,3,2212,94.5,49.6,0.81
1/3/2024 4:17,VH_15,5,2366,90.4,42.2,1.33
1/3/2024 4:18,VH_18,4,2603,88.4,42.9,0.92
1/3/2024 4:19,VH_32,1,2012,108.3,53.6,0.86
1/3/2024 4:20,VH_11,2,2104,91.5,46.1,0.75
1/3/2024 4:21,VH_20,2,2204,98.1,47.2,0.73
1/3/2024 4:22,VH_24,2,2469,91.4,44.8,0.72
1/3/2024 4:23,VH_15,2,2474,79,48.8,1.06
1/3/2024 4:24,VH_48,1,2130,95.5,53.1,1.12
1/3/2024 4:25,VH_7,1,1747,83.4,32.6,0.83
1/3/2024 4:26,VH_21,5,2273,89.1,50.4,0.77
1/3/2024 4:27,VH_42,4,1924,93.1,52.7,0.96
1/3/2024 4:28,VH_26,1,1753,70.6,47.5,1.02
1/3/2024 4:29,VH_44,5,1820,73.9,41.6,1.05
1/3/2024 4:30,VH_14,3,2297,99.1,39.2,0.81
1/3/2024 4:31,VH_37,4,2608,83.4,56.8,0.97
1/3/2024 4:32,VH_21,1,2211,83.8,40.5,1.31
1/3/2024 4:33,VH_18,3,2263,91.7,52.6,0.76
1/3/2024 4:34,VH_5,5,2554,86.1,47,0.99
1/3/2024 4:35,VH_3,1,1736,94.2,55.2,1.1
1/3/2024 4:36,VH_23,1,2356,89.5,43.4,0.81
1/3/2024 4:37,VH_26,3,2196,92,37,1.12
1/3/2024 4:38,VH_37,1,2369,83,45,0.73
1/3/2024 4:39,VH_24,2,2054,91.9,37.6,1.13
1/3/2024 4:40,VH_49,1,1954,101.1,58.4,1.01
1/3/2024 4:41,VH_19,4,2242,84.3,48.1,0.72
1/3/2024 4:42,VH_25,3,2694,99.2,48.9,1.14
1/3/2024 4:43,VH_21,4,2458,89.5,48.9,0.82
1/3/2024 4:44,VH_12,5,2047,97.3,41.5,0.97
1/3/2024 4:45,VH_41,4,1797,91.3,44.3,1.13
1/3/2024 4:46,VH_33,2,1695,89.7,45.6,0.81
1/3/2024 4:47,VH_50,2,2594,93.5,54.7,0.89
1/3/2024 4:48,VH_4,4,1913,102.1,39.2,1.23
1/3/2024 4:49,VH_42,5,2102,92.4,41.4,0.59
1/3/2024 4:50,VH_7,1,2596,94.8,43.2,1.28
1/3/2024 4:51,VH_22,2,1715,86.3,41.6,0.71
1/3/2024 4:52,VH_33,4,2647,105.7,37.7,0.86
1/3/2024 4:53,VH_17,4,2123,96.4,31.5,1.06
1/3/2024 4:54,VH_24,4,1855,90.8,35.9,1.12
1/3/2024 4:55,VH_34,1,2125,88.8,50.5,1.06
1/3/2024 4:56,VH_28,3,1983,99.8,45,1.01
1/3/2024 4:57,VH_43,5,2332,83.9,49.2,0.91
1/3/2024 4:58,VH_41,3,2005,72.2,42.1,1.31
1/3/2024 4:59,VH_39,5,1626,90.7,44.5,1.15
1/3/2024 5:00,VH_22,5,2133,101.9,53.1,1.24
1/3/2024 5:01,VH_49,4,1793,105.9,52.8,0.92
1/3/2024 5:02,VH_17,2,2261,88.9,49.7,0.53
1/3/2024 5:03,VH_34,4,1843,90.4,46,1.2
1/3/2024 5:04,VH_6,1,2053,95.2,47.6,1.07
1/3/2024 5:05,VH_46,5,2254,87.4,46.9,1.04
1/3/2024 5:06,VH_6,2,2136,95.2,44.2,0.89
1/3/2024 5:07,VH_34,5,2275,89.1,43,0.93
1/3/2024 5:08,VH_1,5,2404,100.1,50.6,0.88
1/3/2024 5:09,VH_10,4,1852,97.2,38.5,1.01
1/3/2024 5:10,VH_21,2,2180,98.1,52.4,0.77
1/3/2024 5:11,VH_5,2,1201,87.9,43.6,1.15
1/3/2024 5:12,VH_2,5,2274,109.3,38.4,1.41
1/3/2024 5:13,VH_22,2,2109,94.8,42.3,0.88
1/3/2024 5:14,VH_48,2,1904,92.5,40.6,0.68
1/3/2024 5:15,VH_2,4,2294,82.4,42.1,0.98
1/3/2024 5:16,VH_10,3,2551,89,42,1.06
1/3/2024 5:17,VH_34,1,2057,91.1,41.8,1.09
1/3/2024 5:18,VH_16,3,1916,82.1,43.5,1.32
1/3/2024 5:19,VH_48,2,2249,87.1,44.7,1.16
1/3/2024 5:20,VH_39,5,1799,88.3,48.8,0.64
1/3/2024 5:21,VH_22,1,2001,90.6,43.8,0.75
1/3/2024 5:22,VH_12,1,2566,72.4,46.6,1.08
1/3/2024 5:23,VH_24,5,2218,88.6,45,0.91
1/3/2024 5:24,VH_47,1,1636,86.2,47.7,1.3
1/3/2024 5:25,VH_40,5,1660,89.8,45.2,0.81
1/3/2024 5:26,VH_38,1,2248,100.4,41.8,1.19
1/3/2024 5:27,VH_10,3,2458,110.5,40.4,0.87
1/3/2024 5:28,VH_35,1,1714,96.8,46.1,1.05
1/3/2024 5:29,VH_49,4,2334,77.7,51.4,0.83
1/3/2024 5:30,VH_32,5,2599,86.5,43.9,1.11
1/3/2024 5:31,VH_7,1,2766,96,41.5,1.21
1/3/2024 5:32,VH_21,5,2299,94.8,43.7,1.05
1/3/2024 5:33,VH_20,4,2352,99.9,42.2,1.38
1/3/2024 5:34,VH_26,1,1560,89,41.7,0.86
1/3/2024 5:35,VH_4,1,2829,86.4,37.8,1.02
1/3/2024 5:36,VH_46,4,2027,107.5,43.8,1.17
1/3/2024 5:37,VH_22,4,1919,90.6,46.2,0.81
1/3/2024 5:38,VH_15,4,2123,79.8,39.6,1.01
1/3/2024 5:39,VH_40,5,2653,104.8,40.6,1.13
1/3/2024 5:40,VH_21,4,2862,75,40.3,1.19
1/3/2024 5:41,VH_15,5,2237,55,38.1,1.23
1/3/2024 5:42,VH_22,3,2499,97.7,40.2,0.83
1/3/2024 5:43,VH_28,1,2212,99.1,44,1.06
1/3/2024 5:44,VH_14,1,1888,94.1,38.3,0.74
1/3/2024 5:45,VH_27,2,2643,77,44.3,0.86
1/3/2024 5:46,VH_41,3,2013,89.4,41.5,0.97
1/3/2024 5:47,VH_40,4,2660,87.2,40.4,1.23
1/3/2024 5:48,VH_28,4,2589,84.6,46.9,1.11
1/3/2024 5:49,VH_26,3,2384,104.1,41.8,1.01
1/3/2024 5:50,VH_49,4,2748,79.5,42.6,1.09
1/3/2024 5:51,VH_2,2,2869,93.2,51.5,1.1
1/3/2024 5:52,VH_25,5,2147,101.9,40.4,1.07
1/3/2024 5:53,VH_3,1,1957,93.8,52.8,0.88
1/3/2024 5:54,VH_8,3,1640,102.4,43.3,0.81
1/3/2024 5:55,VH_44,1,2873,95.6,39.3,0.96
1/3/2024 5:56,VH_33,5,2068,94.3,42.2,0.84
1/3/2024 5:57,VH_42,3,2540,93.7,45.3,1.12
1/3/2024 5:58,VH_35,5,1977,96.1,51.3,1.31
1/3/2024 5:59,VH_6,4,2661,86.1,49,1.11
1/3/2024 6:00,VH_39,4,1989,77,45.3,0.64
1/3/2024 6:01,VH_23,4,1842,99.5,51.3,0.87
1/3/2024 6:02,VH_25,5,2137,101.6,35.6,1
1/3/2024 6:03,VH_50,5,2040,92.5,46.2,0.71
1/3/2024 6:04,VH_43,5,2378,84.5,46.5,1.01
1/3/2024 6:05,VH_19,1,2184,74.4,46.6,1.09
1/3/2024 6:06,VH_5,5,2388,90.9,36.9,1.28
1/3/2024 6:07,VH_11,4,2112,76.5,39.9,1.36
1/3/2024 6:08,VH_12,2,2000,75.1,44.2,0.76
1/3/2024 6:09,VH_10,5,2024,89.8,50.6,0.98
1/3/2024 6:10,VH_8,2,2813,82.4,54.6,0.98
1/3/2024 6:11,VH_24,4,2267,93.5,41.7,0.86
1/3/2024 6:12,VH_28,5,1604,88.4,38.5,1.02
1/3/2024 6:13,VH_41,1,2043,83.9,49.1,0.98
1/3/2024 6:14,VH_36,1,2229,73,58.1,1.12
1/3/2024 6:15,VH_37,2,2753,81.5,50.5,1.27
1/3/2024 6:16,VH_21,1,2508,81.8,41.3,1.03
1/3/2024 6:17,VH_8,1,1923,77.7,59.3,0.9
1/3/2024 6:18,VH_9,1,2925,86.7,48.4,0.79
1/3/2024 6:19,VH_47,4,2190,78.5,41,1.41
1/3/2024 6:20,VH_15,1,2573,88.4,54.7,1.18
1/3/2024 6:21,VH_48,3,1853,92.4,40.7,1.08
1/3/2024 6:22,VH_46,5,1480,81.7,41.9,0.97
1/3/2024 6:23,VH_40,1,1777,94.3,48.6,1.32
1/3/2024 6:24,VH_18,1,1224,76.4,44.9,0.97
1/3/2024 6:25,VH_42,1,2833,78.9,45.2,0.66
1/3/2024 6:26,VH_20,3,2264,88.9,45.2,1.05
1/3/2024 6:27,VH_6,1,1922,96.9,50.6,0.75
1/3/2024 6:28,VH_12,1,2335,98.7,33.4,1.05
1/3/2024 6:29,VH_2,5,2256,106.1,46.4,1.27
1/3/2024 6:30,VH_7,3,2386,86.2,43.5,0.67
1/3/2024 6:31,VH_16,3,2562,88.7,41.2,0.82
1/3/2024 6:32,VH_3,1,2113,79.7,41.2,1.17
1/3/2024 6:33,VH_45,3,1936,77.5,31.8,0.9
1/3/2024 6:34,VH_3,2,2448,92.3,41,1.08
1/3/2024 6:35,VH_27,3,2440,82.2,51.5,1.08
1/3/2024 6:36,VH_50,3,2230,102.3,49.2,1.18
1/3/2024 6:37,VH_43,3,2853,75.4,44,0.87
1/3/2024 6:38,VH_40,4,2068,94.9,37.9,0.49
1/3/2024 6:39,VH_38,4,1930,79.9,49.1,1.08
1/3/2024 6:40,VH_33,4,2325,81.8,51.5,0.69
1/3/2024 6:41,VH_28,3,1997,95.4,50.2,1.19
1/3/2024 6:42,VH_1,2,2348,83.2,40.2,0.99
1/3/2024 6:43,VH_8,3,1950,84.8,40.7,0.94
1/3/2024 6:44,VH_37,1,2079,81.9,53.3,1.14
1/3/2024 6:45,VH_32,2,2767,107.9,39,0.65
1/3/2024 6:46,VH_48,4,2078,83.8,47.4,0.96
1/3/2024 6:47,VH_43,5,1960,90.5,36.1,1.09
1/3/2024 6:48,VH_37,2,2551,88,43.5,1.05
1/3/2024 6:49,VH_4,4,1884,92.2,47.9,0.9
1/3/2024 6:50,VH_30,2,1992,83.9,44.9,0.9
1/3/2024 6:51,VH_6,2,2372,88,47.6,1.31
1/3/2024 6:52,VH_46,3,2481,93.9,38.9,1.18
1/3/2024 6:53,VH_19,1,2566,81.4,40.9,0.87
1/3/2024 6:54,VH_32,5,1975,100.9,47.4,1.27
1/3/2024 6:55,VH_9,4,2378,101.9,48.5,1.15
1/3/2024 6:56,VH_12,2,2060,96.1,46.1,1.1
1/3/2024 6:57,VH_11,5,2018,90.7,49.7,1.11
1/3/2024 6:58,VH_46,2,2560,60.1,36.7,0.77
1/3/2024 6:59,VH_16,1,2035,94.2,42.7,1.3
1/3/2024 7:00,VH_1,5,2283,86.1,54.1,1.19
1/3/2024 7:01,VH_45,4,2246,87.5,51.4,1.05
1/3/2024 7:02,VH_21,2,1878,71,48.2,1.05
1/3/2024 7:03,VH_30,1,2489,94.9,44.2,0.98
1/3/2024 7:04,VH_13,5,2368,75.5,50.2,0.89
1/3/2024 7:05,VH_34,2,1604,91.2,47.1,1.11
1/3/2024 7:06,VH_4,2,2283,99,37.4,0.84
1/3/2024 7:07,VH_28,4,1968,85.3,50,1.03
1/3/2024 7:08,VH_38,1,2529,102.2,40.7,1.02
1/3/2024 7:09,VH_31,3,1766,82.5,48.8,1.08
1/3/2024 7:10,VH_27,2,2093,96,36.9,1.19
1/3/2024 7:11,VH_5,5,2308,77,53,1.08
1/3/2024 7:12,VH_25,4,2216,100.3,43.6,1.14
1/3/2024 7:13,VH_3,4,2428,98.8,39.5,0.61
1/3/2024 7:14,VH_33,2,1744,94.7,41.6,1.09
1/3/2024 7:15,VH_4,2,2695,86.1,43.3,1.02
1/3/2024 7:16,VH_25,2,2357,76,45,1.07
1/3/2024 7:17,VH_20,3,2607,86.1,51.6,0.89
1/3/2024 7:18,VH_34,2,2462,101.1,45.4,1.23
1/3/2024 7:19,VH_26,1,2196,91.3,34.1,1.05
1/3/2024 7:20,VH_5,5,1814,74.5,38.9,0.85
1/3/2024 7:21,VH_35,2,2030,78.8,58.8,0.89
1/3/2024 7:22,VH_28,3,2676,102.5,45.7,1.18
1/3/2024 7:23,VH_29,5,2615,94.9,49.8,0.98
1/3/2024 7:24,VH_9,4,2014,77.7,43.5,1
1/3/2024 7:25,VH_38,2,1354,72.3,40,0.96
1/3/2024 7:26,VH_50,5,2136,83.7,42.6,1.2
1/3/2024 7:27,VH_6,4,2113,71.5,45.6,1.1
1/3/2024 7:28,VH_19,3,2125,88.4,42.7,0.76
1/3/2024 7:29,VH_44,1,2358,114.5,54.6,0.8
1/3/2024 7:30,VH_11,2,2462,74,41.9,1
1/3/2024 7:31,VH_2,1,2497,88.1,39.7,0.87
1/3/2024 7:32,VH_47,3,2333,103.1,49,0.57
1/3/2024 7:33,VH_44,5,1659,97.5,49.7,0.85
1/3/2024 7:34,VH_44,5,2097,88.5,45.1,0.94
1/3/2024 7:35,VH_9,3,2891,88.5,42,0.92
1/3/2024 7:36,VH_21,3,2312,78.4,35.5,1.14
1/3/2024 7:37,VH_24,2,2310,87.3,51.1,0.55
1/3/2024 7:38,VH_34,4,2307,92.4,49.3,0.85
1/3/2024 7:39,VH_22,1,2324,101.1,42.8,1.16
1/3/2024 7:40,VH_3,1,1485,83.8,45.3,0.87
1/3/2024 7:41,VH_12,5,2128,88.1,43.9,0.76
1/3/2024 7:42,VH_28,5,2188,80.5,53.1,0.86
1/3/2024 7:43,VH_30,2,2584,92.3,39.8,1.09
1/3/2024 7:44,VH_26,3,2214,97.8,41.9,0.95
1/3/2024 7:45,VH_48,1,1706,96.3,41.4,0.86
1/3/2024 7:46,VH_21,2,2329,78.3,46.6,1.1
1/3/2024 7:47,VH_28,5,1958,91.5,45.3,1.07
1/3/2024 7:48,VH_26,5,1834,83.2,46,0.75
1/3/2024 7:49,VH_33,1,1949,100.1,40.6,1.02
1/3/2024 7:50,VH_21,5,2362,88.4,52.4,0.74
1/3/2024 7:51,VH_35,5,2577,74.8,42.7,1.23
1/3/2024 7:52,VH_34,4,2344,87.8,50.9,1.25
1/3/2024 7:53,VH_41,3,2389,94.6,60.7,0.94
1/3/2024 7:54,VH_47,5,2341,92.4,40.6,1.21
1/3/2024 7:55,VH_18,4,2230,84.9,46.7,0.85
1/3/2024 7:56,VH_11,2,2409,84.1,44.3,0.97
1/3/2024 7:57,VH_23,5,1474,80.1,55.2,0.88
1/3/2024 7:58,VH_48,2,2233,86.1,43.6,1
1/3/2024 7:59,VH_22,5,1886,81.4,46.2,1.01
1/3/2024 8:00,VH_17,1,2548,99.7,46.1,1
1/3/2024 8:01,VH_5,4,2155,81,44.5,0.98
1/3/2024 8:02,VH_44,4,2209,91.2,48.8,1.03
1/3/2024 8:03,VH_11,1,1748,90.5,45.5,1.25
1/3/2024 8:04,VH_30,3,2505,99.5,47.4,0.6
